date,previous_date,ipca_item_id,ipca_code,ipca_name,weight_pct_total_ipca,relative,retailer_count,product_pair_count,retailer_min_relative,retailer_max_relative
2026-07-14,2026-07-13,ipca-sp-1105005,1105005,Couve,0.0271,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105010,1105010,Repolho,0.0163,1.000000000000,1,1,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105012,1105012,Cheiro-verde,0.0326,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1105019,1105019,Brócolis,0.0306,1.000000000000,3,5,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106017,1106017,Maçã,0.1217,1.000000000000,3,4,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106018,1106018,Mamão,0.0900,1.000000000000,3,5,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106019,1106019,Manga,0.0644,1.000000000000,1,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106023,1106023,Pera,0.0508,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106027,1106027,Tangerina,0.0668,1.000000000000,1,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106028,1106028,Uva,0.0794,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1106039,1106039,Laranja-pera,0.1045,1.502092050209,1,1,1.502092050209,1.502092050209
2026-07-14,2026-07-13,ipca-sp-1107018,1107018,Carne de porco,0.2853,1.000000000000,4,33,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107084,1107084,Contrafilé,0.3951,0.984586691415,2,7,0.969173382829,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107087,1107087,Chã de dentro,0.2838,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107088,1107088,Alcatra,0.2158,1.000000000000,1,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107089,1107089,Patinho,0.2286,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107091,1107091,Lagarto comum,0.1077,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107093,1107093,Músculo,0.1026,0.829424307036,1,1,0.829424307036,0.829424307036
2026-07-14,2026-07-13,ipca-sp-1107094,1107094,Pá,0.1231,1.000000000000,3,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107095,1107095,Acém,0.2571,1.000000000000,3,4,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1107099,1107099,Costela,0.1690,1.000000000000,3,4,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1108031,1108031,Peixe-merluza,0.0279,1.000000000000,2,3,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1108038,1108038,Peixe-pescada,0.0212,1.000000000000,2,2,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1108075,1108075,Peixe-salmão,0.0250,1.000000000000,2,12,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1108080,1108080,Peixe-tilápia,0.0366,1.000000000000,4,6,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1109002,1109002,Presunto,0.1054,1.026793817093,3,8,1.000000000000,1.080381451279
2026-07-14,2026-07-13,ipca-sp-1109007,1109007,Salsicha,0.0647,1.000000000000,3,13,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1109008,1109008,Linguiça,0.3486,1.000000000000,4,30,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1109010,1109010,Mortadela,0.0677,1.000000000000,3,8,1.000000000000,1.000000000000
2026-07-14,2026-07-13,ipca-sp-1110009,1110009,Frango inteiro,0.1331,1.000000000000,3,6,1.000000000000,1.000000000000
